"","Identifiant","Num_Commande","Montant","DateCreation","Date_Mis_À_Jour","Identifiant_Utilisateur","Paiment","Id_Adresse","typeCommande","Identifiant-2","Date_Creation-2","Prenom","Nom","Identifiant-3","id_Produit","id_StatutProduit","idOrder","Quantite","Date_Creation-3","Montant_Article_Commandé","Bank_Charge","Mode_Transport","Pays","MethodeTransport","Largeur","Longueur","Profondeur","Identifiant-4","Nom1","Identifiant-5","Nom_Produit","Prix_Produit","Devise","Description","Couleur","Taille","Date_Creation-4","idcat2","FraisExpe","DaviseFraisE","colorsNull","Mode_Transport-2","Ville","oder_id2","Annee","Mois","Semaine","Jour","Jour_de_la_semaine","Jours"
"135",624,"SMA12270",39200,2022-10-13,2022-10-13,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",741,5372,13,624,1,2022-10-13,39.98,2.7986,"groupage","france","avion",19.6,31.8,11.3,1,"OUVERT",5372,"Levi's Courtright, Basket Homme",39.98,"EUR","Levi's Courtright, Basket Homme","WHITE","XL",2022-10-13,"NULL",12.24,"EUR","[]","avion","dakar plateau",624,"2022",10,"jeudi","13","jeudi",13
"136",623,"SMA12269",39200,2022-10-13,2022-10-13,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",740,5371,13,623,1,2022-10-13,39.98,2.7986,"groupage","france","avion",19.6,31.8,11.3,1,"OUVERT",5371,"Levi's Courtright, Basket Homme",39.98,"EUR","Levi's Courtright, Basket Homme","WHITE","XL",2022-10-13,"NULL",12.24,"EUR","[]","avion","fass mbao",623,"2022",10,"jeudi","13","jeudi",13
"137",622,"SMA12268",36600,2022-10-13,2022-10-13,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",739,5370,13,622,1,2022-10-13,38.48,2.6936,"groupage","france","avion",19,32,10,1,"OUVERT",5370,"Levi's Courtright, Basket Homme",38.48,"EUR","Levi's Courtright, Basket Homme","WHITE","XL",2022-10-13,"NULL",10.8,"EUR","[]","avion","fass mbao",622,"2022",10,"jeudi","13","jeudi",13
"138",621,"SMA12267",36600,2022-10-13,2022-10-13,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",738,5369,13,621,1,2022-10-13,38.48,2.6936,"groupage","france","avion",19,32,10,1,"OUVERT",5369,"Levi's Courtright, Basket Homme",38.48,"EUR","Levi's Courtright, Basket Homme","WHITE","XL",2022-10-13,"NULL",10.8,"EUR","[]","avion","dakar plateau",621,"2022",10,"jeudi","13","jeudi",13
"139",620,"SMA12266",150900,2022-10-13,2022-10-13,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",737,5368,13,620,1,2022-10-13,71.96,5.0372,"groupage","france","avion",38.1,25.4,15.24,1,"OUVERT",5368,"Clarks Tilden Cap, Tissu Oxford Homme",71.96,"EUR","Clarks Tilden Cap, Tissu Oxford Homme","WHITE","XL",2022-10-13,"NULL",14.392,"EUR","[]","avion","dakar plateau",620,"2022",10,"jeudi","13","jeudi",13
"140",620,"SMA12266",150900,2022-10-13,2022-10-13,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",736,5367,13,620,1,2022-10-13,89.99,6.2993,"groupage","usa","avion",10,50,10,1,"OUVERT",5367,"Leatt Unisex-Adult Cycling Mountain Biking Shoe",89.99,"USD","Leatt Unisex-Adult Cycling Mountain Biking Shoe","Vert Cactus","15 Women/15 Men",2022-10-13,"NULL",22.4975,"USD","[]","avion","dakar plateau",620,"2022",10,"jeudi","13","jeudi",13
"141",618,"SMA12264",77200,2022-10-12,2022-10-12,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",734,5365,13,618,1,2022-10-12,89.99,6.2993,"groupage","usa","avion",10,50,10,1,"OUVERT",5365,"Leatt Unisex-Adult Cycling Mountain Biking Shoe",89.99,"USD","Leatt Unisex-Adult Cycling Mountain Biking Shoe","WHITE","XL",2022-10-12,"NULL",22.4975,"USD","[]","avion","dakar centre",618,"2022",10,"mercredi","12","mercredi",12
"142",617,"SMA12263",20700,2022-10-12,2022-10-12,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",733,5364,13,617,1,2022-10-12,19.99,1.3993,"groupage","usa","avion",13.3096,31.2928,4.699,1,"OUVERT",5364,"Snpurdiri 60% Wired Gaming Keyboard, RGB Backlit Ultra-Compact Mini Keyboard, Waterproof Small Compact 61 Keys Keyboard for PC/Mac Gamer, Typist, Travel, Easy to Carry on Business Trip(Black)",19.99,"USD","Snpurdiri 60% Wired Gaming Keyboard, RGB Backlit Ultra-Compact Mini Keyboard, Waterproof Small Compact 61 Keys Keyboard for PC/Mac Gamer, Typist, Travel, Easy to Carry on Business Trip(Black)","WHITE","XL",2022-10-12,"NULL",10.306064525571,"USD","[]","avion","dakar centre",617,"2022",10,"mercredi","12","mercredi",12
"143",616,"SMA12262",120200,2022-10-12,2022-10-12,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",732,5363,13,616,1,2022-10-12,140.22,9.8154,"groupage","usa","avion",10.16,27.94,17.78,1,"OUVERT",5363,"Nike Men's Race Running Shoe",140.22,"USD","Nike Men's Race Running Shoe","WHITE","XL",2022-10-12,"NULL",35.055,"USD","[]","avion","diamaguene",616,"2022",10,"mercredi","12","mercredi",12
"144",615,"SMA12261",77200,2022-10-12,2022-10-12,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",731,5362,13,615,1,2022-10-12,89.99,6.2993,"groupage","usa","avion",10,50,10,1,"OUVERT",5362,"Leatt Unisex-Adult Cycling Mountain Biking Shoe",89.99,"USD","Leatt Unisex-Adult Cycling Mountain Biking Shoe","WHITE","XL",2022-10-12,"NULL",22.4975,"USD","[]","avion","dakar  centre",615,"2022",10,"mercredi","12","mercredi",12
"145",614,"SMA12260",60200,2022-10-12,2022-10-12,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",730,5361,13,614,1,2022-10-12,70.79,4.9553,"groupage","france","avion",19.5,30.8,11.1,1,"OUVERT",5361,"Puma Women Magnify Nitro Run Neutral Running Shoe Running Shoes Pink - White",70.79,"EUR","Puma Women Magnify Nitro Run Neutral Running Shoe Running Shoes Pink - White","WHITE","XL",2022-10-12,"NULL",14.158,"EUR","[]","avion","dakar",614,"2022",10,"mercredi","12","mercredi",12
"146",613,"SMA12259",118700,2022-10-10,2022-10-10,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",729,5360,13,613,1,2022-10-10,128.95,9.0265,"groupage","usa","avion",20.955,36.195,13.97,1,"OUVERT",5360,"Johnston & Murphy Men's McGuffey Plain Toe Shoe | Classic Lightweight Sneaker",128.95,"USD","Johnston & Murphy Men's McGuffey Plain Toe Shoe | Classic Lightweight Sneaker","Gray Oiled Leather","13",2022-10-10,"NULL",32.2375,"USD","[]","avion","dakar plateau",613,"2022",10,"lundi","10","lundi",10
"147",612,"SMA12258",118700,2022-10-10,2022-10-10,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",198840.67375,198840.67375,198840.67375,628.807106598985,1.01522842639594,2022-10-13,162.039746192893,11.820523857868,"NULL","NULL","NULL",17.7382527918782,37.9993126903553,14.0623482233503,1,"OUVERT",5372.58883248731,"NULL",161.659035532995,"NULL","NULL","NULL","NULL",2022-10-13,"NULL",42.4389453557935,"NULL","NULL","NULL","dakar plateau",612,"2022",10,"lundi","10","lundi",10
"148",611,"SMA12257",118700,2022-10-10,2022-10-10,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",198840.67375,198840.67375,198840.67375,628.807106598985,1.01522842639594,2022-10-13,162.039746192893,11.820523857868,"NULL","NULL","NULL",17.7382527918782,37.9993126903553,14.0623482233503,1,"OUVERT",5372.58883248731,"NULL",161.659035532995,"NULL","NULL","NULL","NULL",2022-10-13,"NULL",42.4389453557935,"NULL","NULL","NULL","dakar plateau",611,"2022",10,"lundi","10","lundi",10
"149",610,"SMA12256",191100,2022-10-10,2022-10-10,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",198840.67375,198840.67375,198840.67375,628.807106598985,1.01522842639594,2022-10-13,162.039746192893,11.820523857868,"NULL","NULL","NULL",17.7382527918782,37.9993126903553,14.0623482233503,1,"OUVERT",5372.58883248731,"NULL",161.659035532995,"NULL","NULL","NULL","NULL",2022-10-13,"NULL",42.4389453557935,"NULL","NULL","NULL","dakar plateau",610,"2022",10,"lundi","10","lundi",10
"150",609,"SMA12255",191100,2022-10-10,2022-10-10,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",198840.67375,198840.67375,198840.67375,628.807106598985,1.01522842639594,2022-10-13,162.039746192893,11.820523857868,"NULL","NULL","NULL",17.7382527918782,37.9993126903553,14.0623482233503,1,"OUVERT",5372.58883248731,"NULL",161.659035532995,"NULL","NULL","NULL","NULL",2022-10-13,"NULL",42.4389453557935,"NULL","NULL","NULL","dakar plateau",609,"2022",10,"lundi","10","lundi",10
"151",608,"SMA12254",191100,2022-10-10,2022-10-10,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",198840.67375,198840.67375,198840.67375,628.807106598985,1.01522842639594,2022-10-13,162.039746192893,11.820523857868,"NULL","NULL","NULL",17.7382527918782,37.9993126903553,14.0623482233503,1,"OUVERT",5372.58883248731,"NULL",161.659035532995,"NULL","NULL","NULL","NULL",2022-10-13,"NULL",42.4389453557935,"NULL","NULL","NULL","dakar plateau",608,"2022",10,"lundi","10","lundi",10
"152",607,"SMA12253",191068,2022-10-10,2022-10-10,19,"ORANGE MONEY",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",198840.67375,198840.67375,198840.67375,628.807106598985,1.01522842639594,2022-10-13,162.039746192893,11.820523857868,"NULL","NULL","NULL",17.7382527918782,37.9993126903553,14.0623482233503,1,"OUVERT",5372.58883248731,"NULL",161.659035532995,"NULL","NULL","NULL","NULL",2022-10-13,"NULL",42.4389453557935,"NULL","NULL","NULL","dakar plateau",607,"2022",10,"lundi","10","lundi",10
"153",606,"SMA12252",191100,2022-10-10,2022-10-10,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",198840.67375,198840.67375,198840.67375,628.807106598985,1.01522842639594,2022-10-13,162.039746192893,11.820523857868,"NULL","NULL","NULL",17.7382527918782,37.9993126903553,14.0623482233503,1,"OUVERT",5372.58883248731,"NULL",161.659035532995,"NULL","NULL","NULL","NULL",2022-10-13,"NULL",42.4389453557935,"NULL","NULL","NULL","dakar plateau",606,"2022",10,"lundi","10","lundi",10
"154",605,"SMA12251",191100,2022-10-10,2022-10-10,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",198840.67375,198840.67375,198840.67375,628.807106598985,1.01522842639594,2022-10-13,162.039746192893,11.820523857868,"NULL","NULL","NULL",17.7382527918782,37.9993126903553,14.0623482233503,1,"OUVERT",5372.58883248731,"NULL",161.659035532995,"NULL","NULL","NULL","NULL",2022-10-13,"NULL",42.4389453557935,"NULL","NULL","NULL","dakar plateau",605,"2022",10,"lundi","10","lundi",10
"155",599,"SMA12245",1023900,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",723,5346,13,599,1,2022-10-03,1228.99,86.0293,"groupage","france","avion",10,50,10,1,"OUVERT",5346,"Acer - Predator - Orion 3000 - PO3-630 - PC de Jeu - (Intel Core i5-11400F, 16 Go, 1 to HDD et 256 Go SSD, NVIDIA GeForce RTX 3060Ti, Windows 10, Noir)",1228.99,"EUR","Acer - Predator - Orion 3000 - PO3-630 - PC de Jeu - (Intel Core i5-11400F, 16 Go, 1 to HDD et 256 Go SSD, NVIDIA GeForce RTX 3060Ti, Windows 10, Noir)","WHITE","XL",2022-10-03,"NULL",245.798,"EUR","[]","avion","dakar",599,"2022",10,"lundi","03","lundi",3
"156",598,"SMA12244",30500,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",722,5345,13,598,1,2022-10-03,23.97,1.6779,"groupage","usa","avion",10,50,10,1,"OUVERT",5345,"MLAGJSS Wedge Sneakers for Women, Women's Fashion Color Matching Breathable Mesh Lace-Up Fflat Casual Sneakers",23.97,"USD","MLAGJSS Wedge Sneakers for Women, Women's Fashion Color Matching Breathable Mesh Lace-Up Fflat Casual Sneakers","7 Wide","Z 04-pink",2022-10-03,"NULL",21.0379643787626,"USD","[]","avion","dakar",598,"2022",10,"lundi","03","lundi",3
"157",597,"SMA12243",30500,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",721,5344,13,597,1,2022-10-03,23.97,1.6779,"groupage","usa","avion",10,50,10,1,"OUVERT",5344,"MLAGJSS Wedge Sneakers for Women, Women's Fashion Color Matching Breathable Mesh Lace-Up Fflat Casual Sneakers",23.97,"USD","MLAGJSS Wedge Sneakers for Women, Women's Fashion Color Matching Breathable Mesh Lace-Up Fflat Casual Sneakers","WHITE","XL",2022-10-03,"NULL",21.0379643787626,"USD","[]","avion","dakar plateau",597,"2022",10,"lundi","03","lundi",3
"158",596,"SMA12242",8800,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",720,5343,13,596,1,2022-10-03,10.49,0.7343,"groupage","france","avion",7,7,2,1,"OUVERT",5343,"Link-e : Chargeur Secteur Alimentation Gris Compatible avec la Console Nintendo DS Lite",10.49,"EUR","Link-e : Chargeur Secteur Alimentation Gris Compatible avec la Console Nintendo DS Lite","WHITE","XL",2022-10-03,"NULL",2.098,"EUR","[]","avion","dakar",596,"2022",10,"lundi","03","lundi",3
"159",595,"SMA12241",77200,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",719,5342,13,595,1,2022-10-03,89.99,6.2993,"groupage","usa","avion",10,50,10,1,"OUVERT",5342,"Leatt Unisex-Adult Cycling Mountain Biking Shoe",89.99,"USD","Leatt Unisex-Adult Cycling Mountain Biking Shoe","Vert Cactus","15 Women/15 Men",2022-10-03,"NULL",22.4975,"USD","[]","avion","dakar",595,"2022",10,"lundi","03","lundi",3
"160",594,"SMA12240",79600,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",718,5341,13,594,1,2022-10-03,92.84,6.4988,"groupage","usa","avion",10,50,10,1,"OUVERT",5341,"PUMA Women's Electrify Nitro Sp WNS Running Shoe",92.84,"USD","PUMA Women's Electrify Nitro Sp WNS Running Shoe","WHITE","XL",2022-10-03,"NULL",23.21,"USD","[]","avion","tamba",594,"2022",10,"lundi","03","lundi",3
"161",593,"SMA12239",77200,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",717,5340,13,593,1,2022-10-03,89.99,6.2993,"groupage","usa","avion",10,50,10,1,"OUVERT",5340,"Leatt Unisex-Adult Cycling Mountain Biking Shoe",89.99,"USD","Leatt Unisex-Adult Cycling Mountain Biking Shoe","WHITE","XL",2022-10-03,"NULL",22.4975,"USD","[]","avion","dakar",593,"2022",10,"lundi","03","lundi",3
"162",592,"SMA12238",77200,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",716,5339,13,592,1,2022-10-03,89.99,6.2993,"groupage","usa","avion",10,50,10,1,"OUVERT",5339,"Leatt Unisex-Adult Cycling Mountain Biking Shoe",89.99,"USD","Leatt Unisex-Adult Cycling Mountain Biking Shoe","WHITE","XL",2022-10-03,"NULL",22.4975,"USD","[]","avion","tamba",592,"2022",10,"lundi","03","lundi",3
"163",591,"SMA12237",122600,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",715,5338,13,591,1,2022-10-03,142.99,10.0093,"groupage","usa","avion",10.16,27.94,17.78,1,"OUVERT",5338,"Nike Men's Race Running Shoe",142.99,"USD","Nike Men's Race Running Shoe","WHITE","XL",2022-10-03,"NULL",35.7475,"USD","[]","avion","dakar",591,"2022",10,"lundi","03","lundi",3
"164",590,"SMA12236",247700,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",714,5337,13,590,1,2022-10-03,59.97,4.1979,"groupage","usa","avion",78.74,17.78,53.34,1,"OUVERT",5337,"Fisher-Price Portable Bassinet and Travel Play Area with Baby Toys, Indoor and Outdoor Use, On-the-Go Baby Dome, Windmill",59.97,"USD","Fisher-Price Portable Bassinet and Travel Play Area with Baby Toys, Indoor and Outdoor Use, On-the-Go Baby Dome, Windmill","WHITE","XL",2022-10-03,"NULL",52.4845878617043,"USD","[]","avion","tambacounda",590,"2022",10,"lundi","03","lundi",3
"165",589,"SMA12235",247664,2022-10-03,2022-10-03,19,"WAVE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",713,5336,13,589,1,2022-10-03,59.97,4.1979,"groupage","usa","avion",78.74,17.78,53.34,1,"OUVERT",5336,"Fisher-Price Portable Bassinet and Travel Play Area with Baby Toys, Indoor and Outdoor Use, On-the-Go Baby Dome, Windmill",59.97,"USD","Fisher-Price Portable Bassinet and Travel Play Area with Baby Toys, Indoor and Outdoor Use, On-the-Go Baby Dome, Windmill","WHITE","XL",2022-10-03,"NULL",52.4845878617043,"USD","[]","avion","tambacounda",589,"2022",10,"lundi","03","lundi",3
"166",588,"SMA12234",234900,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",712,5335,13,588,1,2022-10-03,274,19.18,"groupage","usa","avion",12.7,17.78,10.16,1,"OUVERT",5335,"Apple iPhone XR, US Version, 128GB, Blue - Unlocked (Renewed)",274,"USD","Apple iPhone XR, US Version, 128GB, Blue - Unlocked (Renewed)","WHITE","XL",2022-10-03,"NULL",68.5,"USD","[]","avion","dagana",588,"2022",10,"lundi","03","lundi",3
"167",587,"SMA12233",48500,2022-10-03,2022-10-03,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",711,5334,13,587,1,2022-10-03,50,3.5,"groupage","usa","avion",10,50,10,1,"OUVERT",5334,"Kenneth Cole Men's Unlisted Half Time Oxford",50,"USD","Kenneth Cole Men's Unlisted Half Time Oxford","Black","10",2022-10-03,"NULL",21.0379643787626,"USD","[]","avion","dakar",587,"2022",10,"lundi","03","lundi",3
"168",582,"SMA12228",27200,2022-09-28,2022-09-28,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",706,5329,13,582,1,2022-09-28,19.24,1.3468,"groupage","usa","avion",10,50,10,1,"OUVERT",5329,"MLAGJSS Slip on Sneakers for Women, Women Outdoor Mesh Slip-On Sports Shoes Runing Breathable Shoes Sneakers",19.24,"USD","MLAGJSS Slip on Sneakers for Women, Women Outdoor Mesh Slip-On Sports Shoes Runing Breathable Shoes Sneakers","WHITE","XL",2022-09-28,"NULL",21.0379643787626,"USD","[]","avion","dakar",582,"2022",9,"mercredi","28","mercredi",28
"169",581,"SMA12227",50300,2022-09-28,2022-09-28,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",705,5328,13,581,1,2022-09-28,50.11,3.5077,"groupage","usa","avion",16.002,31.496,11.176,1,"OUVERT",5328,"LifeStride Women's Suki Pump",50.11,"USD","LifeStride Women's Suki Pump","WHITE","XL",2022-09-28,"NULL",14.3139785077376,"USD","[]","avion","dakar",581,"2022",9,"mercredi","28","mercredi",28
"170",580,"SMA12226",51600,2022-09-27,2022-09-27,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",704,5327,13,580,1,2022-09-27,44.99,3.1493,"groupage","usa","avion",20.066,32.258,11.43,1,"OUVERT",5327,"PUMA Men's Tazon 6 Wide Sneaker",44.99,"USD","PUMA Men's Tazon 6 Wide Sneaker","WHITE","XL",2022-09-27,"NULL",11.2475,"USD","[]","avion","thies",580,"2022",9,"mardi","27","mardi",27
"171",579,"SMA12225",123900,2022-09-27,2022-09-27,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",703,5326,13,579,1,2022-09-27,144.5,10.115,"groupage","usa","avion",10,50,10,1,"OUVERT",5326,"Nike Air Force 1",144.5,"USD","Nike Air Force 1","WHITE","XL",2022-09-27,"NULL",36.125,"USD","[]","avion","dakar",579,"2022",9,"mardi","27","mardi",27
"172",578,"SMA12224",100900,2022-09-27,2022-09-27,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",702,5325,13,578,1,2022-09-27,121,8.47,"groupage","france","avion",12.7,12.7,1.78,1,"OUVERT",5325,"PUMA Tazon 6 Wide Fracture, Basket Homme, US Maenner",121,"EUR","PUMA Tazon 6 Wide Fracture, Basket Homme, US Maenner","WHITE","XL",2022-09-27,"NULL",24.2,"EUR","[]","avion","dakar",578,"2022",9,"mardi","27","mardi",27
"173",577,"SMA12223",354000,2022-09-27,2022-09-27,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",701,5324,13,577,1,2022-09-27,412.99,28.9093,"groupage","usa","avion",0.9906,29.9974,0.9906,1,"OUVERT",5324,"YKBTP Striped Casual Shirts Long Sleeve Mens Cotton Shirts Turn Down Collar Chemise Homme Plus Size 5XL (Color : B, Size : M)",412.99,"USD","YKBTP Striped Casual Shirts Long Sleeve Mens Cotton Shirts Turn Down Collar Chemise Homme Plus Size 5XL (Color : B, Size : M)","WHITE","XL",2022-09-27,"NULL",103.2475,"USD","[]","avion","dakar",577,"2022",9,"mardi","27","mardi",27
"174",576,"SMA12222",353928,2022-09-27,2022-09-27,19,"ORANGE MONEY",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",700,5323,13,576,1,2022-09-27,412.99,28.9093,"groupage","usa","avion",0.9906,29.9974,0.9906,1,"OUVERT",5323,"YKBTP Striped Casual Shirts Long Sleeve Mens Cotton Shirts Turn Down Collar Chemise Homme Plus Size 5XL (Color : B, Size : M)",412.99,"USD","YKBTP Striped Casual Shirts Long Sleeve Mens Cotton Shirts Turn Down Collar Chemise Homme Plus Size 5XL (Color : B, Size : M)","WHITE","XL",2022-09-27,"NULL",103.2475,"USD","[]","avion","dakar",576,"2022",9,"mardi","27","mardi",27
"175",575,"SMA12221",36700,2022-09-26,2022-09-26,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",699,5322,13,575,1,2022-09-26,32.96,2.3072,"groupage","usa","avion",10,50,10,1,"OUVERT",5322,"Purple Silk Satin Shirt Men Unique Designe Vintage Wedding Tuxedo Long Sleeve Slim Fit Gothic Chemise Homme",32.96,"USD","Purple Silk Satin Shirt Men Unique Designe Vintage Wedding Tuxedo Long Sleeve Slim Fit Gothic Chemise Homme","WHITE","XL",2022-09-26,"NULL",21.0379643787626,"USD","[]","avion","dakar",575,"2022",9,"lundi","26","lundi",26
"176",574,"SMA12220",985600,2022-09-25,2022-09-25,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",698,5321,13,574,1,2022-09-25,1182.99,82.8093,"groupage","france","avion",10,50,10,1,"OUVERT",5321,"Dell XPS 13 9305 Intel Evo i5-1135G7 Ordinateur Portable 13.3'' FHD Platin Silver 8 Go de RAM 512 Go Intel Iris Xe Graphics 4 Go Windows 10 Home Clavier AZERTY Français rétroéclairé",1182.99,"EUR","Dell XPS 13 9305 Intel Evo i5-1135G7 Ordinateur Portable 13.3'' FHD Platin Silver 8 Go de RAM 512 Go Intel Iris Xe Graphics 4 Go Windows 10 Home Clavier AZERTY Français rétroéclairé","WHITE","XL",2022-09-25,"NULL",236.598,"EUR","[]","avion","dakar",574,"2022",9,"dimanche","25","dimanche",25
"177",573,"SMA12219",32500,2022-09-25,2022-09-25,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",697,5320,13,573,1,2022-09-25,26.88,1.8816,"groupage","usa","avion",10,50,10,1,"OUVERT",5320,"Vetements T-Shirts for Men 3M Reflective Letter Cotton T Shirt Fashion Hip Hop Tshirt Crewneck Tees Tops Pullovers",26.88,"USD","Vetements T-Shirts for Men 3M Reflective Letter Cotton T Shirt Fashion Hip Hop Tshirt Crewneck Tees Tops Pullovers","WHITE","XL",2022-09-25,"NULL",21.0379643787626,"USD","[]","avion","dakar",573,"2022",9,"dimanche","25","dimanche",25
"178",572,"SMA12218",30500,2022-09-25,2022-09-25,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",696,5319,13,572,1,2022-09-25,23.97,1.6779,"groupage","usa","avion",10,50,10,1,"OUVERT",5319,"MLAGJSS Wedge Sneakers for Women, Women's Fashion Color Matching Breathable Mesh Lace-Up Fflat Casual Sneakers",23.97,"USD","MLAGJSS Wedge Sneakers for Women, Women's Fashion Color Matching Breathable Mesh Lace-Up Fflat Casual Sneakers","WHITE","XL",2022-09-25,"NULL",21.0379643787626,"USD","[]","avion","dakar",572,"2022",9,"dimanche","25","dimanche",25
"179",571,"SMA12217",174800,2022-09-25,2022-09-25,19,"ESPECE",1,"COMMANDE SMA FROM AMAZON",19,2019-12-18,"Cheikh Ahmed Tidiane test","diao",695,5318,13,571,1,2022-09-25,209.75,14.6825,"groupage","france","avion",25.4,35.56,15.24,1,"OUVERT",5318,"Nike Air Force 1 Homme",209.75,"EUR","Nike Air Force 1 Homme","WHITE","XL",2022-09-25,"NULL",41.95,"EUR","[]","avion","dakar",571,"2022",9,"dimanche","25","dimanche",25
